,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
261,12018220,BULL RUN CORP,BULL,1995-04-27,41.847,13.5,17.995,0.526,0.797,2.257,0.483,7.523,0.268,4.895,6.726,0.07,0.531,0.257,1995-08-03,43.509,13.5,19.411,0.41,1.032,2.561,0.665,7.492,0.376,4.703,6.46,0.29,0.757,1.183,1995-10-26,43.33,13.5,19.212,0.072,0.61,2.482,-0.011,6.098,0.027,3.965,5.488,0.291,0.319,1.091,1996-02-26,44.3,14.896,20.221,0.146,0.434,2.512,-0.234,6.049,0.052,3.962,5.615,0.302,0.142,1.285,1996-04-24,55.056,26.826,31.114,0.068,0.614,2.471,0.094,6.412,-0.225,4.017,5.798,0.476,0.362,0.0,1996-07-24,54.64,25.212,30.733,0.312,0.426,2.367,0.563,5.812,0.292,3.908,5.386,0.514,0.181,1.499,1996-10-30,68.841,31.657,40.068,0.167,0.791,2.331,9.381,6.461,5.185,4.156,5.67,0.522,0.557,0.5,1997-02-19,67.851,31.364,39.533,0.081,0.348,2.251,-0.149,5.969,0.056,4.139,5.621,0.612,0.129,0.5,1997-04-28,67.931,33.134,40.915,0.074,0.771,2.232,0.033,6.063,0.02,3.699,5.292,0.591,0.533,0.5,1997-07-29,68.101,33.106,41.732,0.319,-0.194,2.14,-0.781,5.111,-0.469,3.548,5.305,0.658,-0.435,1.144,1997-10-30,68.766,33.964,42.765,0.434,0.166,2.2,-0.67,5.616,-0.374,3.734,5.45,0.694,-0.078,1.4,1998-02-19,76.832,41.998,51.776,0.142,-0.241,2.638,-1.294,5.53,-0.95,3.985,5.771,0.773,-0.519,2.5
262,36848310,GEHL CO,GEHL,1995-04-20,141.917,63.754,93.769,4.107,3.776,20.036,1.838,38.268,1.813,26.87,34.492,1.516,3.058,0.179,1995-07-20,144.475,61.253,92.632,5.542,5.554,19.877,3.623,42.73,3.598,29.339,37.176,1.672,4.86,0.173,1995-10-18,135.973,51.315,81.675,4.439,4.093,19.979,2.261,36.901,2.236,25.462,32.808,1.404,3.38,0.21,1996-02-14,133.498,46.666,77.819,3.266,3.055,20.315,1.441,35.553,1.366,24.302,32.498,1.141,2.315,0.197,1996-04-17,140.165,51.15,83.119,3.74,3.658,20.438,2.299,39.165,1.896,27.474,35.507,1.041,2.983,0.167,1996-07-18,137.737,44.934,77.756,5.255,5.415,20.62,3.678,44.474,2.933,30.451,39.059,1.056,4.744,0.191,1996-10-16,127.485,30.119,64.83,5.205,5.197,20.642,3.497,40.55,2.621,27.627,35.353,0.827,4.526,0.174,1997-02-13,120.125,19.194,55.293,4.208,3.853,21.678,3.02,35.473,2.115,23.774,31.62,0.519,3.294,0.178,1997-04-17,129.258,22.414,61.711,3.137,4.848,22.487,3.952,43.675,2.529,29.995,38.827,0.468,4.151,0.181,1997-07-16,134.212,19.989,62.92,6.576,7.317,23.521,6.07,51.592,3.885,35.324,44.275,0.459,6.596,0.186,1997-10-16,129.926,12.016,55.166,3.204,6.591,25.179,5.395,48.14,3.453,32.664,41.549,0.412,5.922,0.193,1998-02-12,176.223,49.046,98.65,1.239,6.303,35.082,4.643,53.648,2.894,38.058,47.345,0.986,5.179,0.672
263,10325510,BOYD BROS TRANSPORTATION INC,BOYD.,1995-04-18,40.931,5.169,18.289,0.509,3.083,32.808,1.272,14.638,0.778,11.555,11.555,0.167,1.361,2.406,1995-07-27,44.955,6.431,21.632,1.294,2.833,34.541,1.085,15.987,0.681,13.154,13.154,0.175,1.073,2.879,1995-10-30,46.888,8.651,23.255,0.603,2.179,36.012,0.556,15.828,0.313,13.649,13.649,0.219,0.294,3.59,1996-02-08,48.892,9.228,24.903,1.582,2.36,37.189,0.489,15.413,0.353,13.053,13.053,0.22,0.431,4.091,1996-04-30,51.742,12.911,28.605,0.361,1.522,40.763,-0.344,14.929,-0.234,13.407,13.407,0.27,-0.436,4.841,1996-07-30,57.065,16.222,33.808,0.583,2.465,44.402,0.558,16.35,0.307,13.885,13.885,0.355,0.434,5.198,1996-10-28,57.242,16.517,33.601,2.352,3.382,44.847,0.872,17.529,0.507,14.147,14.147,0.401,1.289,4.967,1997-02-12,57.262,15.198,33.374,3.693,2.755,44.593,0.32,16.715,0.248,13.96,13.96,0.382,0.576,4.625,1997-04-17,54.329,12.781,30.171,1.402,2.967,42.618,0.45,17.197,0.27,14.23,14.23,0.315,0.795,4.179,1997-07-15,59.422,16.012,34.591,2.163,3.732,46.061,1.184,19.303,0.673,15.571,15.571,0.328,1.391,4.955,1997-10-14,61.285,15.367,35.668,2.638,3.827,46.665,1.369,19.574,0.79,15.747,15.747,0.371,1.537,4.912,1998-02-13,71.526,19.252,42.071,3.667,3.169,48.859,0.833,21.141,0.584,17.972,17.972,0.377,0.791,6.937
264,98490310,XICOR INC,XICO,1995-04-12,64.115,3.75,31.491,22.685,3.131,13.875,1.299,23.535,1.233,12.604,20.404,0.153,1.173,2.558,1995-07-06,67.648,3.053,32.591,26.531,3.708,13.265,2.133,25.683,2.026,13.924,21.975,0.138,1.936,2.635,1995-09-28,73.761,3.096,35.556,30.581,4.279,13.263,2.914,27.931,2.766,14.953,23.652,0.126,2.663,2.695,1996-01-24,79.439,5.229,36.408,35.395,5.956,17.369,4.225,36.401,4.011,20.251,30.445,0.188,3.82,3.483,1996-04-18,92.027,10.809,46.045,36.452,4.521,24.964,2.999,28.642,2.879,16.01,24.121,0.234,2.76,5.039,1996-07-18,98.821,13.642,48.946,38.459,5.282,30.662,3.515,31.306,3.375,17.046,26.024,0.348,3.381,5.889,1996-10-18,105.052,13.296,50.879,41.278,6.278,32.217,4.232,33.054,4.062,17.327,26.776,0.416,4.131,5.818,1997-01-23,108.214,13.469,50.257,41.573,5.97,33.992,3.665,30.512,3.519,15.7,24.542,0.423,3.559,5.868,1997-04-17,113.807,15.157,53.753,38.861,4.693,38.214,2.116,29.513,2.01,15.049,24.82,0.41,2.024,6.009,1997-07-17,117.079,17.207,54.888,37.59,4.798,41.971,2.175,31.97,2.067,17.173,27.172,0.457,2.144,5.916,1997-10-17,120.207,18.123,56.635,34.497,3.806,44.406,0.967,29.566,0.919,16.083,25.76,0.475,0.954,6.049,1998-01-22,115.261,18.974,59.153,32.478,-4.295,46.628,-7.569,31.404,-7.527,24.918,35.699,0.492,-7.5,6.537
265,75120310,RALLYS HAMBURGERS INC,RLLY,1995-05-10,175.443,97.395,125.416,10.314,2.438,112.35,-3.449,42.47,-3.509,32.684,40.032,2.621,-0.993,2.836,1995-08-10,172.251,96.714,123.557,11.323,4.778,108.831,-1.184,49.843,-1.244,37.028,45.065,2.684,1.205,2.382,1995-11-09,164.372,96.107,132.866,15.554,1.43,96.641,-17.317,49.851,-17.316,39.851,48.421,2.753,-1.864,2.321,1996-03-11,137.392,80.414,130.72,14.427,-1.065,78.683,-24.43,46.695,-24.85,39.555,47.76,2.654,-3.773,17.544,1996-05-10,119.423,73.557,111.899,2.768,-0.681,75.996,-5.366,41.912,0.838,34.353,42.593,2.313,-3.369,5.624,1996-07-24,114.927,73.226,107.278,2.674,5.027,73.354,0.297,47.357,0.111,35.596,42.33,2.146,2.413,3.97,1996-10-31,119.559,72.969,101.082,9.969,4.95,70.893,0.614,38.781,0.414,28.593,33.831,2.053,2.632,1.676,1997-02-13,112.258,68.08,92.893,5.892,4.632,69.806,0.488,34.702,0.625,24.334,30.07,2.11,2.414,1.484,1997-05-09,111.318,67.765,92.626,6.447,3.433,69.673,-0.802,32.595,-0.952,23.978,29.162,1.88,0.994,1.35,1997-08-01,112.272,67.387,93.219,7.298,4.144,69.894,0.242,38.09,0.092,27.332,33.946,1.854,1.757,1.226,1997-11-11,111.517,62.178,93.338,6.325,3.143,68.861,-1.033,38.522,-1.148,28.505,35.379,1.847,0.654,1.202,1998-02-20,134.297,67.25,92.784,5.834,3.1,68.067,-2.468,35.723,-2.508,25.915,32.623,1.853,0.096,1.194
266,70963510,PENTECH INTERNATIONAL INC,PNTK,1995-02-10,41.448,0.0,18.439,0.657,1.196,4.953,0.458,9.644,0.283,5.968,8.448,0.157,0.956,14.258,1995-05-11,44.828,0.0,21.48,0.19,1.161,5.006,0.604,12.249,0.375,7.708,11.088,0.319,0.915,17.137,1995-08-11,51.505,0.0,27.429,0.554,2.054,4.868,1.467,20.013,0.91,12.924,17.959,0.31,1.77,22.538,1995-12-14,44.518,0.0,23.173,0.0,-3.538,4.805,-4.227,12.986,-2.627,11.547,16.524,0.473,-3.708,17.011,1996-02-14,43.649,0.0,22.174,1.052,0.78,4.677,0.21,11.892,0.13,7.399,11.112,0.324,0.523,17.039,1996-05-14,43.613,0.0,22.841,1.122,-0.578,4.636,-1.134,10.41,-0.703,6.696,10.988,0.312,-0.834,19.007,1996-08-15,51.708,0.0,30.32,0.356,1.606,4.502,0.993,21.976,0.616,14.725,20.37,0.363,1.349,24.301,1997-01-15,48.189,2.3,32.161,7.064,-1.636,4.368,-6.783,17.401,-5.36,13.165,19.037,0.448,-1.911,23.541,1997-02-20,36.777,2.3,20.695,0.707,0.789,4.149,0.09,12.54,0.054,7.807,11.751,0.367,0.549,13.993,1997-05-14,36.421,2.3,20.037,0.0,1.352,3.906,-1.101,10.852,-0.661,6.591,9.5,0.34,0.825,13.705,1997-07-28,45.038,2.1,27.744,0.043,2.146,3.937,1.516,21.333,0.91,13.667,19.187,0.39,1.906,19.838,1997-12-16,42.504,2.3,24.913,0.649,0.655,3.964,0.076,16.081,0.297,10.81,15.426,0.487,0.562,17.538
267,49313810,KEY PRODUCTION CO INC,KP.1,1995-05-08,53.058,10.9,18.158,1.075,2.827,48.666,1.018,4.738,0.631,1.574,1.911,0.056,1.071,0.0,1995-07-31,54.033,10.6,18.34,0.24,2.748,49.782,0.892,4.688,0.785,1.539,1.94,0.053,0.942,0.0,1995-11-01,55.83,11.4,19.347,0.444,2.765,51.279,0.883,4.782,0.777,1.679,2.017,0.055,0.934,0.0,1996-02-29,59.199,14.6,23.5,0.591,3.12,54.154,0.978,5.089,0.861,1.584,1.969,0.09,1.062,0.0,1996-05-01,88.604,24.15,38.096,2.326,3.907,77.924,1.475,5.881,0.914,1.583,1.974,0.268,1.581,0.0,1996-08-01,87.699,21.154,35.27,1.674,6.903,78.474,3.074,10.209,1.906,2.634,3.306,0.378,3.27,0.0,1996-10-31,88.183,15.417,33.549,1.167,6.702,79.279,3.501,9.788,2.171,2.625,3.086,0.348,3.655,3.083,1997-02-27,95.94,22.5,40.671,1.581,8.666,84.231,4.821,12.008,2.989,2.797,3.342,0.355,4.984,0.0,1997-04-30,97.733,19.0,39.56,3.394,7.948,87.229,4.629,11.11,2.87,2.753,3.162,0.36,4.794,0.0,1997-07-30,107.717,24.0,47.776,3.419,6.292,95.818,3.295,9.516,2.043,2.529,3.224,0.374,3.408,0.0,1997-10-30,120.098,32.0,58.126,3.692,6.521,106.782,3.226,9.613,2.0,2.638,3.092,0.428,3.338,0.0,1998-02-26,130.647,35.0,65.736,3.349,8.718,115.152,4.489,11.912,2.783,2.707,3.194,0.556,4.694,0.0
268,20854R10,CONSO INTERNATIONAL CORP,CNSO.,1994-11-08,36.819,3.043,17.463,0.062,1.882,10.43,1.309,13.474,0.835,8.656,11.592,0.196,1.505,6.451,1995-02-08,38.138,2.869,17.604,0.119,2.358,10.848,1.811,14.756,1.214,9.338,12.398,0.183,1.994,7.931,1995-05-08,42.872,2.823,19.874,0.146,2.617,11.342,2.0,15.9,2.281,9.869,13.283,0.243,2.243,9.023,1995-09-18,43.699,2.598,19.575,0.142,2.309,11.443,1.706,15.491,1.209,9.552,13.182,0.248,1.954,9.645,1995-11-08,44.729,2.541,19.275,0.204,2.509,11.377,1.826,17.067,1.357,10.749,14.558,0.255,2.115,8.939,1996-02-08,45.217,2.334,18.077,0.411,2.946,11.985,2.34,17.319,1.583,10.558,14.373,0.211,2.535,7.559,1996-05-09,47.38,2.255,18.577,0.174,2.882,12.188,2.298,18.135,1.631,11.105,15.253,0.155,2.448,7.598,1996-08-14,47.278,2.108,16.5,0.19,3.178,12.374,2.655,18.193,1.872,11.207,15.015,0.132,2.754,7.469,1996-11-12,49.358,2.055,16.764,2.074,3.3,12.902,2.761,17.012,1.734,9.809,13.712,0.131,2.869,7.164,1997-02-10,51.755,0.106,16.493,1.298,3.741,14.256,3.294,18.535,2.064,10.768,14.794,0.113,3.311,8.359,1997-05-12,55.018,0.102,18.069,0.881,3.524,14.434,3.032,19.426,1.99,11.601,15.902,0.117,3.128,9.478,1997-08-29,56.559,0.0,18.191,0.49,2.563,16.563,1.933,18.474,1.239,11.686,15.911,0.136,2.06,10.614
269,68702710,OROAMERICA INC,OROA,1995-06-08,73.111,2.918,16.324,3.234,1.408,10.424,0.115,42.337,0.067,35.156,40.929,0.675,0.79,3.397,1995-09-07,71.975,3.101,16.061,3.208,-0.594,10.618,-1.91,33.043,-1.108,28.226,33.637,0.684,-1.226,0.819,1995-12-06,95.51,3.377,38.227,0.511,3.811,11.05,2.361,72.799,1.369,60.957,68.988,0.889,3.25,14.519,1996-04-18,73.544,3.8,16.243,12.31,2.172,10.937,0.334,65.238,0.018,54.526,63.066,1.175,1.463,0.737,1996-06-13,75.975,3.639,18.387,23.424,1.974,11.04,0.54,44.915,0.287,36.669,42.941,0.788,1.328,0.767,1996-09-05,73.003,3.322,16.041,13.246,0.362,10.724,-0.943,29.747,-0.645,24.691,29.385,0.645,-0.298,0.755,1996-12-11,79.887,3.205,21.303,2.29,4.205,10.394,2.963,55.649,1.622,44.9,51.444,0.685,3.648,0.733,1997-04-11,75.261,2.685,15.751,22.381,2.032,10.219,1.315,46.754,0.926,38.138,44.722,0.767,1.442,0.514,1997-06-16,71.984,2.59,12.322,19.601,1.25,10.469,0.261,32.65,0.143,26.439,31.4,0.426,0.687,0.45,1997-09-12,71.7,2.508,12.504,21.085,0.122,10.504,-0.849,27.585,-0.466,21.944,27.463,0.373,-0.476,0.414,1997-12-15,81.845,2.426,19.153,6.592,2.786,10.464,6.358,46.373,3.496,35.899,43.587,0.507,2.165,1.703,1998-04-08,86.665,2.341,20.468,30.351,4.578,10.406,5.177,53.112,3.505,39.518,48.534,0.588,3.858,0.347
270,16245610,CHATTEM INC,CHTT,1995-03-23,84.086,97.911,114.009,1.963,2.899,11.744,-0.989,19.372,-0.25,16.473,16.473,2.883,1.861,2.5,1995-07-12,88.035,81.373,107.379,2.996,4.966,9.076,1.07,27.114,10.48,22.148,22.148,2.964,3.975,1.4,1995-09-29,84.089,81.544,101.818,2.602,6.136,9.232,2.713,28.99,1.673,22.854,22.854,2.701,5.204,1.5,1996-01-26,83.41,78.089,100.831,3.636,4.841,9.33,0.816,25.122,0.063,20.281,20.281,2.528,3.73,2.784,1996-04-01,85.24,86.636,102.903,3.746,2.723,9.256,-0.241,18.697,-0.038,15.974,15.974,2.618,1.724,3.811,1996-06-21,136.908,124.257,146.509,8.582,6.009,9.347,3.023,30.43,1.479,24.421,24.421,3.013,4.899,4.689,1996-09-18,146.191,128.322,153.267,7.075,8.503,9.34,3.253,38.841,2.131,30.338,30.338,3.902,6.876,4.951,1997-01-17,152.183,127.438,159.363,9.254,4.278,9.774,-0.415,30.935,-0.3,26.657,26.657,3.861,3.19,5.616,1997-04-02,149.2,126.553,156.276,9.925,5.092,9.643,0.149,27.946,0.136,22.854,22.854,3.798,3.628,7.31,1997-06-19,152.647,125.668,156.645,13.449,9.437,9.696,4.781,39.178,3.058,29.741,29.741,3.835,7.922,6.014,1997-09-10,174.372,139.395,172.152,2.489,9.974,10.232,4.439,38.909,1.476,28.935,28.935,4.205,8.307,6.686,1998-01-21,178.744,133.475,174.374,4.858,7.414,10.988,1.879,37.202,1.215,29.788,29.788,4.096,5.645,11.537
271,00383010,ABRAXAS PETROLEUM CORP/NV,AXAS,1995-05-17,76.015,41.224,47.826,0.33,1.915,72.094,-0.225,3.237,-0.225,1.093,1.322,0.991,0.763,0.0,1995-08-15,78.399,43.725,50.386,0.609,2.066,73.179,-0.084,3.402,-0.084,1.073,1.336,1.02,0.931,0.0,1995-11-16,80.578,43.975,53.032,0.553,1.901,73.639,-0.376,3.29,-0.376,1.112,1.389,1.024,0.647,3.0,1996-03-21,85.067,41.556,48.004,4.25,2.434,75.078,-0.524,3.888,-0.524,1.181,1.454,1.09,0.541,0.0,1996-05-15,75.028,29.598,35.491,5.44,2.938,61.655,0.629,4.477,0.599,1.2,1.539,0.915,1.487,0.0,1996-08-16,77.523,32.456,38.44,2.241,1.783,62.545,-0.236,3.305,-0.241,1.051,1.522,0.657,0.363,0.0,1996-11-18,130.44,85.0,91.866,9.993,2.018,111.976,-0.212,3.616,-0.604,1.157,1.598,0.762,0.744,0.0,1997-03-26,304.842,215.032,267.029,8.29,11.692,271.39,2.005,15.255,1.759,2.881,3.563,4.187,6.232,0.0,1997-05-12,308.82,215.153,270.355,18.688,14.465,267.152,1.474,19.216,1.454,3.813,4.751,6.381,7.791,0.0,1997-08-12,303.397,215.104,266.999,7.809,10.811,271.56,-2.291,15.772,-2.01,3.815,4.961,6.584,4.09,0.0,1997-11-12,317.182,217.33,280.676,7.559,10.287,288.209,-2.767,15.703,-2.042,4.381,5.416,6.725,3.902,0.0,1998-03-27,338.528,248.617,306.902,2.836,10.168,310.845,-6.457,20.24,-3.887,9.02,10.072,6.19,-0.633,0.0
272,68381N10,OPTA FOOD INGREDIENTS INC,OPTS,1995-04-24,24.19,3.603,6.355,11.526,-0.993,7.958,-1.117,1.094,-1.117,2.087,2.087,0.089,-1.195,0.351,1995-07-17,28.126,4.17,7.147,14.743,-1.043,8.235,-1.21,1.649,-1.21,2.692,2.692,0.093,-1.23,0.482,1995-10-19,60.118,4.031,7.399,45.581,-1.156,9.203,-1.075,2.021,-1.075,3.177,3.177,0.107,-1.346,0.533,1996-02-09,61.269,5.498,9.277,45.167,-1.11,11.137,-0.795,2.303,-0.795,3.413,3.413,0.111,-1.329,1.507,1996-04-18,59.981,5.133,8.994,43.34,-1.156,10.948,-1.049,2.501,-1.049,3.657,3.657,0.158,-1.454,1.507,1996-07-18,58.975,4.883,8.707,41.259,-1.369,11.932,-1.283,2.489,-1.283,3.858,3.858,0.145,-1.673,1.539,1996-10-17,57.635,4.493,8.309,39.346,-1.29,12.056,-1.248,2.201,-1.248,3.491,3.491,0.137,-1.601,1.49,1997-02-13,55.903,4.117,7.534,38.247,-1.065,11.914,-0.947,2.038,-0.947,3.103,3.103,0.129,-1.358,1.492,1997-04-16,54.319,3.739,7.134,36.736,-1.245,11.997,-1.191,2.033,-1.191,3.278,3.278,0.115,-1.556,1.493,1997-07-15,53.698,3.364,7.102,35.752,-1.3,12.468,-1.249,2.413,-1.249,3.713,3.713,0.112,-1.612,1.493,1997-10-15,52.047,2.988,6.412,34.883,-1.048,12.328,-0.971,2.209,-0.971,3.257,3.257,0.099,-1.361,1.494,1998-02-19,50.965,2.625,6.472,33.689,-1.222,12.208,-1.158,2.144,-1.158,3.366,3.366,0.092,-1.512,1.485
273,31564610,FIBERMARK INC,3FMKIQ,1995-04-17,77.319,8.979,44.162,1.61,3.612,32.496,0.642,35.198,0.465,29.262,31.586,0.53,2.513,1.5,1995-07-26,72.059,6.063,37.3,1.906,3.05,32.286,2.374,31.879,1.572,26.717,28.829,0.101,2.257,1.562,1995-10-23,76.543,8.201,37.336,1.147,2.785,32.898,2.075,24.48,4.418,19.942,21.695,0.18,1.997,1.625,1996-01-30,74.618,4.625,33.883,1.518,2.908,33.551,2.438,25.959,1.498,20.843,23.051,0.081,2.246,1.688,1996-04-17,73.649,3.411,31.839,0.488,2.338,34.863,1.69,24.859,1.048,20.56,22.521,0.18,1.542,1.75,1996-07-24,73.729,2.251,30.058,1.576,3.57,35.928,2.929,26.086,1.816,20.25,22.516,0.122,2.745,0.0,1996-10-28,76.015,1.845,30.208,3.174,3.794,36.03,3.375,26.789,2.093,20.906,22.995,0.008,3.026,0.0,1997-01-29,212.338,100.0,164.245,14.342,6.831,89.696,4.217,47.037,2.26,36.614,40.206,1.488,5.569,0.0,1997-04-28,216.046,100.0,165.2,10.651,8.656,91.801,4.519,59.442,2.733,46.37,50.786,2.258,6.849,0.0,1997-07-17,213.714,100.0,159.777,7.608,9.157,93.273,5.028,59.415,3.054,46.23,50.258,2.361,7.29,0.0,1997-10-23,220.135,100.0,162.985,9.075,9.645,95.73,5.201,57.802,3.199,44.367,48.157,2.281,7.727,0.0,1998-01-30,248.001,100.0,165.23,37.275,9.668,90.243,-4.587,58.699,-2.817,44.934,49.031,2.287,7.867,0.0
274,51461410,LANCER CORP/TX,LAN.1,1995-05-09,49.099,3.13,21.211,1.633,1.776,14.562,1.556,20.341,0.969,15.931,18.565,0.221,1.234,8.754,1995-08-09,50.579,3.373,21.375,1.75,2.451,15.897,2.062,21.313,1.315,16.507,18.862,0.298,1.908,8.227,1995-11-07,48.778,4.109,18.729,1.013,1.599,16.455,1.184,17.376,0.813,13.145,15.777,0.215,1.043,4.995,1996-03-05,57.944,5.398,26.879,0.754,2.521,19.2,1.901,16.882,0.994,12.102,14.361,0.247,2.01,8.448,1996-05-01,64.531,5.048,31.927,0.16,3.104,20.609,2.175,23.678,1.34,17.35,20.574,0.429,2.48,9.477,1996-07-31,70.307,4.664,36.139,1.626,3.324,21.556,2.435,25.561,1.526,18.875,22.237,0.378,2.716,13.506,1996-10-31,76.061,7.85,40.379,2.379,3.014,23.175,2.325,27.895,1.509,20.797,24.881,0.307,2.401,15.75,1997-02-27,82.009,15.459,44.973,1.016,3.421,25.794,2.213,26.161,1.358,18.898,22.74,0.474,2.821,13.553,1997-05-14,95.691,20.365,56.801,1.184,4.039,28.534,2.913,30.398,1.79,22.138,26.359,0.547,3.444,16.247,1997-08-05,109.915,22.103,67.755,2.735,3.763,30.504,2.726,32.295,1.801,23.696,28.532,0.827,3.105,22.371,1997-10-27,114.165,21.959,71.474,1.095,3.046,31.879,1.736,29.844,1.025,21.42,26.798,0.638,2.251,22.473,1998-03-12,110.669,21.565,67.708,1.851,3.235,31.895,1.748,26.965,1.47,17.726,23.73,0.803,2.098,23.444
275,13886930,CANYON RESOURCES CORP,CAU,1995-05-01,51.44,22.31,26.634,14.377,-0.264,32.852,-0.648,3.69,-0.648,2.654,3.954,0.423,-0.576,0.229,1995-08-11,49.24,21.525,25.048,10.743,-0.791,34.651,-1.351,2.158,-1.351,1.81,2.949,0.41,-1.077,0.235,1995-11-13,48.517,21.462,25.559,8.142,-0.745,36.722,-1.251,1.979,-1.251,1.765,2.724,0.405,-0.981,0.241,1996-04-01,72.424,47.429,52.353,27.107,-2.043,38.524,-2.893,1.18,-2.893,2.252,3.223,0.441,-2.235,0.268,1996-05-23,85.013,47.689,54.294,31.236,-0.709,47.437,-0.828,1.144,-0.828,0.912,1.853,0.403,-0.769,0.829,1996-08-12,89.115,48.905,56.328,23.14,-0.951,61.098,-1.0,1.303,-1.0,1.234,2.254,0.399,-1.011,1.459,1996-11-13,88.536,28.145,35.621,14.477,-0.888,68.712,-0.838,1.535,-0.838,1.489,2.423,0.041,-1.039,2.089,1997-03-14,84.384,28.405,35.943,6.739,-2.085,70.339,-4.449,0.875,-4.449,2.121,2.96,0.003,-4.502,2.215,1997-05-14,88.456,30.882,40.187,8.33,0.347,72.211,-0.311,3.44,-0.311,2.241,3.093,0.147,-0.225,3.257,1997-08-12,97.653,29.94,39.566,14.621,2.577,73.607,0.606,9.668,0.606,6.154,7.091,0.393,0.757,3.416,1997-11-11,95.942,28.997,38.74,6.992,0.976,79.193,-0.962,8.338,-0.962,6.622,7.362,0.4,-0.811,3.573,1998-03-31,97.282,28.284,42.243,5.427,-2.479,80.956,-4.355,7.444,-4.355,9.008,9.923,0.503,-3.813,4.689
276,29474910,EQUITY OIL CO,EQTY,1995-05-02,51.745,0.92,12.44,2.571,0.92,40.168,0.059,3.022,0.11,1.153,2.102,0.014,-0.241,0.0,1995-08-10,51.4,0.925,12.074,1.931,0.929,40.377,0.069,3.106,0.062,1.208,2.177,0.016,-0.184,0.0,1995-11-14,52.353,3.525,13.672,1.648,1.043,40.55,-1.899,2.988,-1.259,1.165,1.945,0.037,0.182,0.0,1996-02-02,53.948,4.919,15.217,1.467,0.494,41.693,-0.27,3.144,-0.168,1.568,2.65,0.006,-0.245,0.0,1996-04-15,54.429,5.219,15.56,0.758,0.893,42.086,0.157,3.658,0.106,1.334,2.765,0.0,-0.017,0.0,1996-07-17,56.971,7.129,17.232,2.25,1.604,42.498,0.869,3.911,0.715,1.288,2.307,0.0,0.699,0.0,1996-10-15,52.978,7.779,16.042,0.69,1.429,44.757,-4.656,3.974,-2.76,1.488,2.545,0.0,0.362,0.0,1997-02-20,50.181,8.879,16.849,0.838,0.914,44.415,-4.519,4.572,-3.564,2.04,3.658,0.165,-0.584,0.0,1997-04-24,50.502,8.878,16.446,0.941,2.102,44.763,0.993,4.842,0.78,1.543,2.74,0.15,0.984,0.0,1997-07-31,50.081,8.879,15.885,0.576,1.269,45.302,0.454,3.904,0.162,1.496,2.635,0.174,0.146,0.0,1997-11-13,50.234,9.579,16.142,0.285,1.107,45.642,-0.052,3.758,-0.049,1.481,2.651,0.226,-0.034,0.0,1998-02-23,53.542,13.979,20.821,0.379,-0.075,48.526,-1.357,3.953,-1.104,1.833,4.028,0.184,-1.455,0.0
