,cusip,conm,tic,rdq_1,atq_1,dlttq_1,ltq_1,cheq_1,oibdpq_1,ppentq_1,piq_1,revtq_1,niq_1,cogsq_1,xoprq_1,xintq_1,oiadpq_1,dlcq_1,rdq_2,atq_2,dlttq_2,ltq_2,cheq_2,oibdpq_2,ppentq_2,piq_2,revtq_2,niq_2,cogsq_2,xoprq_2,xintq_2,oiadpq_2,dlcq_2,rdq_3,atq_3,dlttq_3,ltq_3,cheq_3,oibdpq_3,ppentq_3,piq_3,revtq_3,niq_3,cogsq_3,xoprq_3,xintq_3,oiadpq_3,dlcq_3,rdq_4,atq_4,dlttq_4,ltq_4,cheq_4,oibdpq_4,ppentq_4,piq_4,revtq_4,niq_4,cogsq_4,xoprq_4,xintq_4,oiadpq_4,dlcq_4,rdq_5,atq_5,dlttq_5,ltq_5,cheq_5,oibdpq_5,ppentq_5,piq_5,revtq_5,niq_5,cogsq_5,xoprq_5,xintq_5,oiadpq_5,dlcq_5,rdq_6,atq_6,dlttq_6,ltq_6,cheq_6,oibdpq_6,ppentq_6,piq_6,revtq_6,niq_6,cogsq_6,xoprq_6,xintq_6,oiadpq_6,dlcq_6,rdq_7,atq_7,dlttq_7,ltq_7,cheq_7,oibdpq_7,ppentq_7,piq_7,revtq_7,niq_7,cogsq_7,xoprq_7,xintq_7,oiadpq_7,dlcq_7,rdq_8,atq_8,dlttq_8,ltq_8,cheq_8,oibdpq_8,ppentq_8,piq_8,revtq_8,niq_8,cogsq_8,xoprq_8,xintq_8,oiadpq_8,dlcq_8,rdq_9,atq_9,dlttq_9,ltq_9,cheq_9,oibdpq_9,ppentq_9,piq_9,revtq_9,niq_9,cogsq_9,xoprq_9,xintq_9,oiadpq_9,dlcq_9,rdq_10,atq_10,dlttq_10,ltq_10,cheq_10,oibdpq_10,ppentq_10,piq_10,revtq_10,niq_10,cogsq_10,xoprq_10,xintq_10,oiadpq_10,dlcq_10,rdq_11,atq_11,dlttq_11,ltq_11,cheq_11,oibdpq_11,ppentq_11,piq_11,revtq_11,niq_11,cogsq_11,xoprq_11,xintq_11,oiadpq_11,dlcq_11,rdq_12,atq_12,dlttq_12,ltq_12,cheq_12,oibdpq_12,ppentq_12,piq_12,revtq_12,niq_12,cogsq_12,xoprq_12,xintq_12,oiadpq_12,dlcq_12
75,13758710,CANISCO RESOURCES INC,CANR10,1992-01-29,27.825,0.381,18.507,0.413,0.334,4.079,-0.221,17.274,-0.03,13.587,16.94,0.228,0.006,12.406,1992-04-28,32.875,0.169,23.389,0.437,1.078,4.109,0.279,23.513,0.168,18.815,22.435,0.218,0.551,16.978,1992-07-29,27.815,0.074,18.005,0.826,1.05,4.058,0.541,20.751,0.324,16.448,19.701,0.304,0.862,13.721,1992-11-18,28.09,1.426,17.954,0.303,0.976,4.049,0.471,16.961,0.223,13.019,15.985,0.18,0.49,10.357,1993-01-25,27.392,1.405,17.134,0.702,0.819,3.971,0.21,17.348,0.122,13.526,16.529,0.207,0.434,11.002,1993-04-28,28.57,2.037,17.987,1.006,1.067,3.925,0.559,20.388,0.324,16.046,19.321,0.177,0.762,11.375,1993-08-06,23.099,2.153,13.124,0.639,-0.516,3.977,-1.046,13.045,-0.607,10.1,13.561,0.188,-0.873,7.34,1993-12-10,22.78,8.823,15.641,0.232,-0.746,3.839,-4.22,12.017,-2.836,9.465,12.763,0.132,-1.227,1.752,1994-01-19,35.743,17.027,28.317,0.56,1.072,8.198,0.477,26.509,0.286,21.536,25.437,0.245,0.682,3.321,1994-04-29,32.863,15.184,25.435,0.284,0.32,7.487,-0.324,22.15,0.003,17.991,21.83,0.357,-0.014,1.253,1994-08-01,33.246,15.44,25.538,0.311,1.25,7.518,0.467,25.884,0.28,20.726,24.634,0.381,0.885,1.139,1995-01-10,35.489,14.709,28.984,1.911,-0.989,7.512,-1.797,21.847,-1.211,17.217,22.836,0.446,-1.394,3.99
76,23790910,DATAKEY INC,DKEY,1992-05-11,12.071,0.0,0.893,9.34,0.203,0.705,0.254,1.542,0.162,0.668,1.339,0.0,0.149,0.0,1992-07-29,10.904,0.0,0.564,8.237,0.144,0.72,0.176,1.56,0.122,0.825,1.416,0.0,0.088,0.0,1992-10-28,10.948,0.0,0.735,8.106,-0.196,0.843,-0.192,1.068,-0.127,0.602,1.264,0.0,-0.266,0.0,1993-02-19,11.03,0.0,0.722,8.15,0.138,1.06,0.131,1.559,0.095,0.714,1.421,0.0,0.067,0.0,1993-05-06,11.33,0.0,0.92,8.027,0.158,1.164,0.153,1.696,0.102,0.84,1.538,0.0,0.09,0.0,1993-08-02,11.311,0.0,0.855,7.772,0.078,1.316,0.069,1.474,0.046,0.705,1.396,0.0,0.004,0.0,1993-11-16,11.197,0.0,0.737,7.803,0.041,1.479,0.005,1.416,0.004,0.698,1.375,0.0,-0.05,0.0,1994-02-28,11.363,0.0,1.174,7.335,-0.547,1.552,-0.58,1.565,-0.342,1.178,2.112,0.0,-0.643,0.0,1994-05-09,10.91,0.0,0.813,6.908,-0.101,1.607,-0.137,1.392,-0.092,0.873,1.493,0.0,-0.197,0.0,1994-08-08,10.692,0.0,0.754,6.968,-0.19,1.582,-0.239,1.101,-0.158,0.705,1.291,0.0,-0.289,0.0,1994-10-31,10.883,0.0,1.0,6.455,-0.039,1.773,-0.083,1.312,-0.055,0.799,1.351,0.0,-0.175,0.0,1995-02-22,11.201,0.0,1.185,6.365,0.245,1.724,0.174,2.069,0.132,1.25,1.824,0.0,0.091,0.0
77,00125010,AG SERVICES OF AMERICA,ASV.2,1992-06-22,35.304,0.0,24.609,0.012,1.523,0.25,1.347,25.238,0.855,23.077,23.715,0.157,1.504,16.5,1992-09-22,49.759,0.0,38.543,0.012,1.802,0.255,0.819,17.816,0.521,15.39,16.014,0.475,1.784,32.8,1992-12-17,31.14,0.0,19.51,0.012,1.096,0.282,0.572,5.351,0.357,3.672,4.255,0.503,1.075,16.0,1993-04-19,20.983,0.0,9.223,0.014,0.368,0.304,0.163,6.157,0.123,5.03,5.789,0.173,0.336,8.0,1993-06-24,40.591,13.8,27.97,0.014,1.35,0.343,1.143,26.175,0.729,23.914,24.825,0.182,1.325,5.431,1993-09-21,62.279,13.8,48.69,0.102,2.049,0.364,1.477,25.104,0.943,22.229,23.055,0.547,2.024,27.606,1993-12-23,45.44,13.8,31.608,0.146,1.074,0.373,0.359,5.608,0.228,3.795,4.534,0.688,1.047,12.688,1994-04-26,28.786,13.8,14.588,1.731,0.447,0.386,0.105,8.667,0.067,7.292,8.22,0.303,0.408,0.0,1994-06-23,61.203,13.8,45.893,0.077,2.129,0.455,1.706,40.045,1.091,36.838,37.916,0.391,2.097,24.041,1994-09-23,84.6,13.8,68.194,0.449,2.568,0.45,1.678,28.036,1.067,24.454,25.468,0.993,2.535,48.673,1994-12-22,50.019,13.8,33.152,0.124,1.779,0.694,0.714,8.965,0.455,6.203,7.186,1.028,1.742,16.487,1995-04-28,38.277,13.8,21.617,0.327,0.096,0.538,-0.335,10.285,-0.211,9.001,10.189,0.372,0.037,7.1
78,81311230,SECOM GENERAL CORP,SECMZ,1992-01-10,26.79,7.206,15.178,0.184,1.057,14.828,0.507,8.478,0.758,6.251,7.421,0.259,0.71,4.105,1992-04-09,27.804,7.099,15.555,0.003,1.084,15.205,0.482,8.603,0.298,6.22,7.519,0.215,0.631,5.37,1992-07-09,31.009,10.391,18.58,0.002,0.731,16.111,0.166,8.22,0.102,6.325,7.489,0.212,0.33,4.974,1992-10-22,33.924,10.52,21.913,0.003,0.171,18.005,-0.803,8.796,-0.526,7.159,8.625,0.255,-0.307,5.52,1993-02-12,33.936,10.491,22.136,0.165,0.065,20.346,-0.457,6.867,-0.349,5.684,6.802,0.192,-0.357,5.874,1993-05-18,34.582,9.847,22.643,0.11,0.808,20.148,0.201,7.217,0.077,5.225,6.409,0.224,0.337,6.059,1993-07-26,34.857,9.432,22.904,0.264,1.329,20.171,0.715,7.941,0.13,5.54,6.612,0.225,0.824,5.912,1993-12-30,31.291,7.123,22.717,0.908,-0.07,16.826,-0.472,7.331,-3.511,5.704,7.401,0.254,-0.232,7.167,1994-01-21,27.873,7.827,19.11,0.787,0.97,16.436,0.261,7.569,0.157,6.599,6.599,0.217,0.423,4.619,1994-04-07,27.71,7.722,18.487,0.084,1.094,16.07,0.437,8.243,0.277,7.149,7.149,0.226,0.619,4.229,1994-07-28,27.841,7.211,18.184,0.017,0.952,15.884,0.351,8.244,0.393,7.292,7.292,0.238,0.459,4.647,1994-12-02,27.826,7.089,17.989,0.01,0.689,15.729,0.105,8.515,0.267,7.826,7.826,0.272,0.22,5.257
79,01933010,ALLIED MOTION TECHNOLOGIES,AMOT,1991-10-29,31.489,7.789,21.274,7.358,0.341,2.624,-0.132,14.729,-0.146,14.388,14.388,0.273,0.027,1.127,1992-01-27,34.538,7.672,23.377,8.844,1.487,2.74,0.989,17.457,0.575,15.97,15.97,0.272,1.167,1.035,1992-05-13,33.225,7.353,23.328,8.376,1.202,2.653,0.814,18.034,1.031,16.832,16.832,0.253,0.914,1.131,1992-08-18,33.558,7.289,23.121,8.831,2.944,2.634,0.661,18.934,0.281,15.99,15.99,0.309,2.701,1.26,1992-10-26,29.832,6.946,20.243,6.339,0.341,2.559,-0.724,9.819,-1.139,5.344,9.478,0.125,-0.175,1.339,1993-02-01,31.937,6.695,21.099,7.572,0.905,2.589,-0.482,11.662,0.879,6.388,10.757,0.128,0.425,1.459,1993-04-26,32.525,6.552,21.425,8.708,1.074,2.62,0.575,11.871,0.194,6.235,10.797,0.113,0.843,1.292,1993-08-16,28.326,5.819,16.028,10.267,1.846,1.567,0.946,12.389,1.047,5.43,10.543,0.106,0.886,1.106,1993-11-01,25.907,5.445,13.917,8.372,0.604,1.519,0.112,10.148,0.085,5.118,9.544,0.103,0.113,0.733,1994-01-31,26.974,5.75,14.163,7.459,1.228,1.647,0.515,10.894,0.79,5.428,9.666,0.063,0.684,0.131,1994-05-05,26.174,2.372,10.056,8.772,0.466,1.55,0.268,10.93,4.487,6.015,10.464,0.062,0.121,0.044,1994-08-15,24.432,2.298,7.822,7.547,0.941,1.577,0.38,11.056,0.501,5.702,10.115,0.049,0.757,0.007
80,05882210,BALTEK CORP,BTEK,1992-05-13,28.895,0.258,3.542,0.93,0.5,13.772,-0.185,6.318,-0.133,5.818,5.818,0.035,0.031,1.039,1992-08-14,31.419,2.354,6.523,1.58,0.141,15.854,-0.587,7.274,-0.457,7.133,7.133,0.049,-0.207,1.59,1992-11-10,31.186,2.566,6.263,1.109,0.809,15.915,0.051,7.21,0.027,6.401,6.401,0.15,0.187,1.321,1993-03-25,30.646,2.546,5.702,0.679,0.776,15.904,-0.092,7.413,0.02,6.637,6.637,0.093,0.373,1.02,1993-05-14,31.04,2.528,6.226,1.01,0.472,15.836,-0.193,7.129,-0.13,6.657,6.657,0.075,0.022,1.437,1993-08-12,31.833,2.51,6.828,1.129,1.021,15.839,0.286,8.638,0.191,7.617,7.617,0.099,0.537,1.966,1993-11-16,32.669,2.473,7.798,1.103,0.756,15.942,-0.006,8.114,-0.133,7.358,7.358,0.119,0.21,2.457,1994-03-11,33.385,2.379,8.329,0.519,0.75,16.354,0.101,8.489,0.185,7.739,7.739,0.108,0.279,3.603,1994-05-13,34.434,2.341,9.253,1.159,0.911,16.151,0.201,9.013,0.125,8.102,8.102,0.119,0.375,3.694,1994-08-11,35.193,2.303,9.434,2.385,1.395,16.267,0.913,10.788,0.577,9.393,9.393,0.121,1.0,3.046,1994-11-04,32.997,2.259,7.362,0.727,0.683,16.297,-0.193,8.91,-0.123,8.227,8.227,0.095,0.194,1.772,1995-03-13,34.541,2.17,8.272,1.696,1.686,16.445,1.07,11.419,0.633,9.733,9.733,0.117,1.266,1.925
81,23386030,DAIRY MART CONVENIENCE STRS,3DMCSQ,1992-06-09,166.175,70.302,127.034,5.413,5.033,87.27,-0.108,134.758,-4.016,121.35,129.725,1.792,1.568,6.596,1992-09-14,169.94,70.71,128.531,4.346,8.262,91.877,3.058,151.069,1.835,134.421,142.807,1.929,4.689,6.596,1992-12-14,172.828,68.935,130.595,6.462,6.357,91.319,1.231,149.796,0.739,135.264,143.439,1.82,2.866,8.596,1993-04-27,174.547,72.145,141.815,6.483,0.931,93.076,-8.978,143.144,-5.408,132.73,142.213,1.789,-2.204,8.89,1993-06-16,176.537,72.899,144.068,7.304,4.269,95.216,-0.542,142.015,-0.32,102.04,137.746,1.918,1.044,8.976,1993-09-07,175.724,71.032,140.698,6.568,9.03,95.237,4.048,158.777,2.424,112.195,149.747,1.955,5.805,9.108,1993-12-08,172.821,67.648,136.401,6.315,7.134,94.341,2.233,149.587,1.339,104.035,142.453,1.878,4.007,9.175,1994-04-29,169.442,73.234,135.572,6.632,2.958,93.774,-2.637,140.372,-2.577,99.084,137.414,1.893,-0.365,4.109,1994-06-14,180.214,88.617,148.294,15.152,3.066,92.845,-2.682,141.255,-1.971,102.28,138.189,2.189,-0.208,1.403,1994-09-19,183.016,89.017,152.95,16.064,5.291,92.735,-3.164,161.813,-1.898,117.314,156.522,2.445,2.199,1.555,1994-12-14,179.339,89.005,148.889,10.925,6.705,96.259,0.624,157.067,0.368,111.65,150.362,2.361,3.735,1.626,1995-05-16,172.228,88.698,149.411,6.565,3.315,70.578,-12.097,136.647,-7.649,96.036,133.332,2.224,0.174,1.57
82,90457130,UNI-MARTS INC,UNI.2,1992-01-22,104.345,44.337,77.404,4.789,3.127,62.885,1.359,70.743,0.897,52.583,67.616,1.255,1.541,10.747,1992-04-23,107.27,44.225,80.473,5.802,1.702,62.644,-0.042,76.539,-0.003,56.268,74.837,1.217,0.13,9.424,1992-07-31,106.078,49.085,79.356,4.511,2.259,64.628,0.086,87.3,0.059,66.197,85.041,1.194,0.558,3.529,1992-10-28,102.109,45.781,75.143,3.48,3.189,64.339,0.953,86.223,0.682,63.959,83.034,1.125,1.398,3.985,1993-01-21,101.382,45.14,73.507,3.235,3.684,63.555,1.577,85.304,1.051,63.711,81.62,1.118,1.99,4.43,1993-04-20,103.571,43.281,75.549,6.451,2.555,62.261,0.431,77.639,0.3,56.854,75.084,1.104,0.874,6.103,1993-07-21,103.084,41.272,74.594,8.352,2.821,61.161,0.893,86.632,0.613,64.923,83.811,0.947,1.169,6.988,1993-10-26,102.842,40.028,73.321,10.462,3.61,60.546,1.638,87.204,1.158,64.408,83.594,0.893,1.971,6.977,1994-01-19,103.085,37.905,72.766,8.731,3.569,59.902,1.874,83.452,1.217,61.279,79.883,0.859,2.039,6.964,1994-04-20,100.505,35.439,69.809,7.773,2.355,55.631,0.087,76.33,0.469,55.551,73.975,0.817,0.879,6.951,1994-07-21,97.202,31.941,66.579,10.663,2.47,55.644,0.981,79.832,0.694,59.927,77.362,0.791,1.141,6.941,1994-10-26,93.036,32.954,64.233,9.105,3.529,56.884,2.6,84.427,1.285,62.994,80.898,0.829,2.204,6.95
83,83543840,SONESTA INTL HOTELS  -CL A,SNSTA,1992-05-15,73.514,21.742,48.462,16.52,3.521,34.641,9.845,13.239,4.879,6.831,9.718,0.501,2.302,3.903,1992-08-17,67.764,21.164,42.016,18.735,2.213,33.733,1.134,12.341,0.7,7.02,10.128,0.354,0.985,1.219,1992-11-13,60.885,20.855,40.841,12.461,1.294,33.245,0.059,10.836,0.047,6.457,9.542,0.32,0.07,1.24,1993-03-09,57.903,20.554,37.92,11.193,1.034,32.184,0.162,12.751,0.017,7.403,11.717,0.334,-0.127,1.252,1993-05-14,58.222,20.381,36.595,7.765,0.796,32.053,2.574,11.059,1.648,6.91,10.263,0.297,-0.401,1.123,1993-08-11,58.003,19.794,35.766,6.876,2.724,31.457,1.481,13.378,0.926,7.525,10.654,0.295,1.527,1.406,1993-11-04,58.964,19.35,36.773,6.355,1.134,30.878,-0.061,11.225,-0.038,6.702,10.091,0.303,-0.052,1.546,1994-03-10,59.787,19.126,37.8,6.919,1.797,30.432,0.506,12.93,0.163,7.684,11.133,0.297,0.577,1.465,1994-05-17,56.901,18.902,34.961,4.351,1.307,29.607,-0.085,12.438,-0.043,7.665,11.131,0.276,0.242,2.871,1994-08-15,58.639,20.719,36.108,4.575,3.129,29.24,1.563,14.721,0.905,8.033,11.592,0.356,2.003,1.345,1994-11-16,58.192,20.493,35.989,5.866,1.265,28.716,-0.477,12.21,-0.325,7.363,10.945,0.483,0.172,0.934,1995-03-16,60.114,20.268,38.3,3.669,1.634,28.431,-0.036,13.952,-0.073,8.441,12.318,0.422,0.489,1.437
84,92655510,VIDEO DISPLAY CORP,VIDE,1992-07-15,42.455,15.828,25.895,0.411,1.68,8.004,1.011,15.901,0.612,10.156,14.221,0.367,1.323,2.109,1992-09-25,42.051,15.103,24.705,0.685,1.797,7.724,1.122,15.484,0.618,9.59,13.687,0.361,1.435,2.109,1993-01-14,42.309,15.147,25.04,1.764,1.647,7.524,-0.036,15.558,-0.33,9.772,13.911,0.368,1.223,2.819,1993-06-02,40.677,15.156,25.121,0.769,0.607,7.466,-2.431,14.074,-1.696,9.885,13.467,0.27,0.062,2.551,1993-07-15,42.632,14.742,26.954,0.8,1.279,7.265,0.579,14.667,0.314,9.468,13.388,0.288,0.858,2.451,1993-10-18,39.363,14.748,23.158,0.213,1.259,7.188,0.665,12.256,0.387,7.165,10.997,0.308,0.831,2.221,1994-01-17,40.732,14.567,24.372,1.095,0.968,6.974,0.387,13.251,0.177,8.604,12.283,0.196,0.562,2.101,1994-06-24,38.026,11.129,21.991,0.976,-0.123,6.597,-0.809,12.893,-0.375,8.536,13.016,0.251,-0.62,4.14,1994-07-19,37.138,11.669,20.65,0.731,1.441,6.325,0.706,12.795,0.432,7.85,11.354,0.261,0.985,2.958,1994-10-17,38.28,4.304,21.633,0.806,0.936,6.067,0.152,11.904,0.118,7.306,10.968,0.33,0.493,10.712,1995-01-20,37.58,3.989,20.892,0.752,0.5,5.842,0.024,11.447,0.009,7.363,10.947,0.187,0.185,11.586,1995-06-21,34.161,3.717,19.233,0.104,-0.06,5.85,-0.864,12.294,-0.549,8.577,12.354,0.346,-0.436,11.002
85,20337810,COMMUNICATION CABLE INC,CABL.,1992-02-27,21.047,3.593,7.23,2.874,0.568,6.73,0.371,9.32,0.236,7.276,8.752,0.076,0.386,0.368,1992-06-01,21.385,3.522,7.439,3.484,0.414,6.694,0.205,8.979,0.131,7.096,8.565,0.074,0.229,0.368,1992-08-28,23.61,3.451,9.587,1.998,0.203,7.745,0.121,9.109,0.077,7.361,8.906,0.074,0.014,2.368,1992-12-16,24.95,5.34,10.338,2.701,1.061,7.76,0.964,13.151,0.589,10.159,12.09,0.094,0.846,0.386,1993-02-24,25.292,5.214,10.138,2.122,0.892,7.781,0.836,12.461,0.526,9.652,11.569,0.096,0.665,0.386,1993-05-26,24.993,5.137,9.46,2.642,0.877,7.797,0.606,12.286,0.381,9.442,11.409,0.086,0.648,0.386,1993-08-19,25.463,5.059,9.626,2.798,0.73,7.992,0.459,10.984,0.304,8.404,10.254,0.089,0.508,0.386,1993-12-13,26.095,4.987,9.711,3.33,1.156,8.301,0.853,11.931,0.526,8.999,10.775,0.086,0.914,0.409,1994-02-18,26.993,4.858,9.983,4.014,0.982,8.389,0.683,12.106,0.582,9.086,11.124,0.09,0.724,0.409,1994-06-01,26.591,4.774,9.152,2.274,0.829,8.14,0.681,12.267,0.43,9.366,11.438,0.084,0.567,0.409,1994-08-26,27.486,4.69,9.648,2.628,0.859,8.213,0.627,13.446,0.399,10.35,12.587,0.09,0.593,0.409,1994-12-22,27.899,4.592,9.882,1.797,0.987,8.45,0.337,14.557,0.11,11.316,13.57,0.085,0.686,0.417
86,96168410,WESTWATER RESOURCES INC,WWR,1992-05-11,43.036,13.482,25.166,1.0,0.534,31.756,-0.45,2.945,-0.36,1.844,2.411,0.483,-0.346,3.645,1992-08-10,40.482,12.33,23.105,-0.006,-0.186,32.129,-0.713,2.939,-0.491,2.509,3.125,0.475,-0.595,4.065,1992-11-05,39.926,11.19,22.58,0.583,0.132,32.846,-0.072,2.975,-0.032,2.297,2.843,0.655,0.035,4.673,1993-02-08,41.725,10.035,21.094,1.777,4.556,33.282,4.045,8.965,3.286,3.894,4.409,0.261,4.11,3.483,1993-05-11,39.74,8.817,19.317,0.128,-0.454,33.933,-0.299,1.205,-0.208,1.205,1.659,0.402,-0.541,3.539,1993-08-06,38.433,7.753,19.437,1.482,0.235,32.983,-1.765,2.88,-1.427,2.129,2.645,0.269,-1.779,4.623,1993-11-16,37.589,6.988,18.02,0.832,0.775,33.77,0.718,3.203,0.574,1.952,2.428,0.314,0.685,4.26,1994-02-17,40.846,5.988,20.563,2.569,1.425,34.421,0.891,5.934,0.713,4.088,4.509,0.21,0.793,5.256,1994-05-17,38.289,6.113,18.344,0.344,-0.417,34.823,-0.445,0.912,-0.356,0.87,1.329,0.182,-0.497,5.6,1994-08-18,39.91,6.249,19.54,1.362,0.792,35.251,0.53,5.799,0.425,4.451,5.007,0.264,0.477,3.988,1994-11-22,50.399,1.435,25.229,1.024,2.356,36.057,2.25,9.71,1.801,6.815,7.354,0.239,2.216,14.253,1995-04-25,44.85,1.405,16.632,3.089,-0.458,37.326,-0.83,0.913,-0.665,0.779,1.371,0.206,-0.504,7.821
87,37228210,GENICOM CORP,GECMQ,1992-04-14,133.985,60.283,106.725,0.783,3.749,26.283,0.224,54.983,0.074,37.388,51.234,1.948,2.172,0.956,1992-07-14,140.501,57.378,111.37,1.791,4.314,26.181,0.204,55.23,1.377,36.835,50.916,1.861,2.065,0.798,1992-10-14,144.867,63.523,116.018,2.266,3.684,26.017,0.323,53.157,0.123,36.702,49.473,1.942,2.265,0.695,1993-02-04,146.806,68.618,118.282,3.001,3.149,26.43,0.023,59.322,0.023,42.226,56.173,1.991,2.014,0.693,1993-04-23,145.185,66.773,116.496,1.108,3.045,26.547,0.141,56.677,0.083,39.736,53.632,1.428,1.569,1.109,1993-07-26,147.957,67.756,119.441,1.578,2.845,26.132,0.088,55.043,0.039,37.645,52.198,2.103,0.991,1.358,1993-10-21,145.501,69.181,118.712,2.089,2.073,25.582,-1.568,53.973,-1.669,39.503,51.9,2.019,0.451,1.754,1994-02-01,141.159,45.757,116.584,1.797,1.213,24.869,-1.834,56.172,-1.682,42.224,54.959,2.009,-0.538,23.263,1994-04-21,139.433,39.998,114.734,0.921,3.457,27.697,0.243,55.336,0.094,38.59,51.879,1.98,1.322,25.182,1994-07-14,134.883,55.443,108.452,0.759,5.574,27.473,2.002,59.325,1.502,40.667,53.751,1.928,3.196,1.029,1994-10-20,130.736,52.734,103.644,1.874,4.871,26.822,0.585,57.35,0.486,41.229,52.479,1.823,2.408,1.068,1995-02-01,127.267,47.192,99.184,0.673,4.64,26.215,0.788,61.786,0.488,44.034,57.146,1.727,2.242,0.371
88,75418210,RAUCH INDUSTRIES INC,RCH.1,1992-05-14,25.874,0.547,5.799,6.121,-0.635,3.416,-0.846,0.747,-0.541,0.308,1.382,0.039,-0.846,2.12,1992-08-14,28.659,0.492,8.899,0.0,-0.253,3.315,-0.415,2.111,-0.265,1.314,2.364,0.041,-0.407,5.221,1992-11-05,42.617,2.057,20.749,0.0,3.607,3.215,3.375,19.824,2.157,13.641,16.217,0.103,3.462,12.243,1993-03-03,33.494,1.957,10.18,7.895,2.638,3.073,2.303,18.022,1.495,13.329,15.384,0.172,2.451,5.531,1993-05-19,26.655,1.856,3.959,4.32,-0.816,2.944,-0.983,0.095,-0.569,0.911,0.911,0.033,-0.99,0.4,1993-08-16,30.382,1.757,8.04,0.0,-0.302,2.887,-0.478,2.549,-0.305,2.851,2.851,0.038,-0.476,3.599,1993-11-15,48.359,1.657,23.823,0.0,3.476,2.939,3.526,21.674,2.268,18.198,18.198,0.118,3.41,16.352,1994-03-10,42.155,1.556,15.884,10.034,2.55,3.792,2.777,20.376,1.797,17.826,17.826,0.12,2.482,10.9,1994-05-19,30.756,1.457,5.315,2.091,-1.084,4.298,-1.205,0.233,-0.768,0.038,1.317,0.02,-1.211,0.502,1994-08-15,42.408,1.357,17.436,0.0,-0.416,5.57,-0.622,2.958,-0.395,2.117,3.374,0.082,-0.562,11.885,1994-11-15,59.138,4.5,32.281,0.0,3.402,6.27,3.061,23.191,1.959,17.057,19.789,0.232,3.282,21.704,1995-03-17,42.744,4.375,16.808,1.695,-0.884,5.636,-1.446,18.653,-0.847,16.017,19.537,0.454,-1.011,10.067
89,12614510,CPAC INC,CPAK,1992-08-06,22.517,2.715,8.968,1.643,1.297,3.472,1.076,8.844,0.619,4.954,7.547,0.038,1.114,1.087,1992-10-28,23.449,2.955,9.35,1.771,1.436,3.472,1.158,9.515,0.727,5.355,8.079,0.061,1.219,0.834,1993-02-09,23.632,2.789,9.072,0.792,1.373,3.386,1.055,10.654,0.653,6.093,9.281,0.084,1.139,0.972,1993-06-11,23.028,2.93,8.414,1.205,1.165,3.125,0.882,10.858,0.531,6.585,9.693,0.088,0.97,0.746,1993-08-06,22.477,2.787,7.793,0.068,1.085,3.083,0.709,9.813,0.409,5.628,8.728,0.1,0.809,0.575,1993-10-28,24.59,2.51,9.32,0.0,1.504,3.18,1.27,10.958,0.75,6.192,9.454,0.081,1.351,1.712,1994-02-10,26.92,4.839,11.049,0.0,1.496,4.499,1.196,11.189,0.839,6.43,9.693,0.081,1.277,0.748,1994-06-08,27.021,4.268,10.789,0.036,1.358,4.753,1.049,11.838,0.629,6.947,10.48,0.087,1.136,0.756,1994-08-11,28.121,5.092,11.369,0.027,1.516,4.782,1.144,11.109,0.671,6.015,9.593,0.082,1.226,0.737,1994-11-10,29.047,5.665,11.876,0.042,1.679,5.144,1.331,11.912,0.794,6.644,10.233,0.104,1.435,0.571,1995-02-09,44.739,11.551,23.145,0.078,2.128,14.509,1.384,17.227,0.904,9.833,15.099,0.277,1.661,3.233,1995-06-08,48.994,11.914,26.314,0.082,1.973,15.115,1.408,18.382,0.82,10.664,16.409,0.25,1.658,3.383
90,58402010,MEDALIST INDS,MDIN.,1992-04-24,59.008,9.244,36.234,0.618,1.355,5.429,0.473,17.812,0.455,11.785,16.457,0.541,1.014,9.439,1992-07-24,55.779,8.82,31.56,0.76,1.386,5.382,0.726,16.849,1.467,11.149,15.463,0.469,1.195,7.27,1992-10-28,57.849,8.892,33.419,0.4,0.873,6.059,0.129,18.268,0.307,12.426,17.395,0.454,0.583,10.226,1993-03-25,89.629,8.841,68.219,0.368,2.216,13.321,-4.534,26.956,-7.848,17.976,24.74,1.071,1.281,32.659,1993-04-22,96.149,8.832,69.999,0.388,3.221,15.878,1.392,34.818,3.206,24.417,31.597,0.924,2.316,33.017,1993-07-16,95.24,38.759,67.533,1.326,3.398,15.966,1.557,34.668,1.557,23.752,31.27,0.888,2.445,2.12,1993-10-15,95.453,40.743,66.577,0.788,2.857,15.984,1.151,31.482,1.151,22.265,28.625,0.774,1.925,2.115,1994-02-18,93.379,40.423,63.953,0.472,2.348,15.985,0.525,30.53,0.525,22.813,28.182,0.79,1.315,2.122,1994-04-22,97.124,39.478,66.238,0.382,3.254,16.353,1.435,34.67,1.435,24.635,31.416,0.776,2.211,2.114,1994-07-21,97.179,41.312,66.835,1.047,1.284,16.759,-0.63,34.552,-0.63,25.396,33.268,0.871,0.241,2.119,1994-10-26,96.387,42.548,67.086,0.772,0.978,16.816,-1.063,31.693,-1.063,23.275,30.715,1.001,-0.062,2.118,1995-02-22,93.704,39.949,64.025,1.765,2.095,16.243,0.327,32.616,0.327,23.492,30.521,1.009,1.124,3.03
